Date,h0,h1,h2,h3,h4,h5,h6,h7,h8,h9,h10,h11,h12,h13,h14,h15,h16,h17,h18,h19,h20,h21,h22,h23
2021-07-06,50.926579344618645,48.58343097770728,47.66198627813874,46.50753178449466,45.86904536516613,49.74616269826429,54.22246817969854,58.962420454623924,64.17766336099274,62.41005471316869,62.38959648968259,63.86277938060263,58.476511608159186,57.29526464020452,60.61492288398855,55.52039132832982,54.828973215208315,55.007171091489084,59.143697395438295,54.87398687950203,53.99059468370831,52.36347070234099,51.84461775025506,47.0711796128778
2021-07-07,51.02632779918446,47.57609990560084,46.32113769453417,45.978210042795524,45.96327741204796,49.482037707006754,56.14045603428811,71.55770671862514,79.58683900471792,75.05061434252164,69.1416617188219,70.85833024062038,66.27205709388349,60.10806993129647,62.743713273964005,56.31821359007904,56.44228311973558,62.02584721652933,67.89792928615739,67.50018621216786,59.46861230795567,58.90873694458234,54.084354960700495,48.100784600883784
2021-07-08,51.66611241470021,49.181169246166284,47.92982849497794,47.943609505852066,47.229013750651305,51.5343791225931,61.45788876718053,75.46245766061816,88.93022074308844,87.83033046477583,79.7091423386992,79.08377555129478,74.21022108055843,73.10330606350485,73.60338240290191,73.31149019198224,66.99595369623562,74.31283762389175,77.53848087874812,72.60415524460959,59.187017462054385,58.97408455712779,54.284773225198116,48.87095775369889
2021-07-09,54.09812802879928,51.27185549647518,50.047053222792336,49.10228072338599,48.76329673495601,53.675919545613155,60.58228314912294,71.21229694918658,81.64123866981836,82.28445184737572,82.1396464156129,78.18092985797881,75.8615756445912,73.8880870109312,72.3363323937165,70.18315883103016,71.65730548902371,73.54687269776767,69.871124114221,67.74783813406457,62.82817183988408,58.534748467910916,55.15158492372294,50.9303668653139
2021-07-10,53.477776015898755,50.99260423856509,49.541968566464185,49.06035863429256,48.765818405797845,48.33305793506267,50.06910674104458,54.73491610746955,60.42831140425363,65.96771770336359,67.75809538135984,66.32977601249465,65.01137273124729,63.56439334498029,61.38757458675322,62.777972221329904,63.36645001992731,67.4107331634927,65.20904952737241,61.23833381241843,58.30658640256218,54.81851776456698,53.378972361913775,49.34236280638366
2021-07-11,51.95007653472537,50.058786015977894,48.94627570325978,48.19114840495435,48.34453985417436,46.82322287652783,45.871726631115514,46.99983865844239,51.36151694419304,55.454296954435534,55.71223389982322,56.87870747819548,55.62146888305541,54.9101584355945,55.74289647866526,55.922212967466635,54.68669111672461,57.54848799441383,56.22851678951281,55.74676210674624,56.28825647037235,55.459312608521344,53.030906329747104,48.859099229799234
2021-07-12,54.843754847788574,52.87988893586236,51.732197483966615,50.096112352293325,51.20750232598085,54.37695612236752,61.05907588331462,63.88718854466754,70.96540456634753,76.41516423064175,69.79121497004238,69.16505083026738,67.97311181283109,64.15133435972832,67.13056383581326,66.82430203096473,66.87346020178417,65.69474440151505,67.63596114716165,61.19314207366432,59.205351858663505,59.323882807635485,56.3068570469661,53.92594015715491
2021-07-13,56.88352491521911,55.038828232256634,53.3529047795803,52.19394181239799,51.77085842483817,57.24359605269518,65.06055800544453,82.40112580277781,95.78773868631657,95.11491984374393,89.46753391375921,83.78716614263155,79.5627542760484,77.48247564118753,74.012819461189,71.99739332325638,71.26062441062831,72.7622180105757,77.48740681475252,76.70011051262077,64.33395213899419,62.450780295649,58.1083942525106,54.417591408421956
2021-07-14,58.08886233861381,55.63051076877262,54.109687064177024,53.42483865578549,53.72394697935148,56.41599941512296,62.38009892954298,68.6809950751783,83.01751677901984,82.42281396027676,80.30635454196548,77.02708714128843,74.55757675808087,72.5570898089523,70.97032996997865,69.80175192160623,69.45190716917037,71.82960631512552,72.74792506161691,71.12112456878612,64.43359763355436,60.55218152030471,56.76703876183089,53.09928640160609
2021-07-15,58.01001985557366,56.259021954885604,54.536729586363705,54.3106847987244,54.2339546684717,55.615079464223115,61.20309322542593,73.58988583697186,86.40441526409799,84.23136730709155,83.2955092505629,81.98802459617369,76.53612261672751,76.72208556054763,72.77700761640384,71.37254557866589,72.91124631278998,75.59525049863373,81.55416417876091,73.49760398946758,72.27633316311814,63.865335045006724,58.505527359149525,55.658082056749265
2021-07-16,58.46239410795262,56.23176725030202,55.62650458151224,55.23819449812456,55.79992192338953,56.44162103070505,62.13678700463522,69.97369213579925,82.91675135982572,79.92949903126669,79.2798694521222,79.71823659762791,82.56647369367997,73.72404751548993,71.04039676374671,72.69379763684216,69.96462607559752,75.83499439413916,77.18077390669797,67.58808313622666,63.35593358286993,59.947036090636566,59.10591045056042,57.25729084968707
2021-07-17,56.68580005542354,54.33896079973535,53.560080941214025,52.69336573730588,51.87091958532257,50.70029606680184,52.59585703142489,50.84080621125853,51.85954058640402,55.64698150470115,56.89732475214353,59.0954055140644,56.83946622887507,56.74253323405269,56.11445927869728,55.11267106609364,55.46956231994638,56.79339844189944,56.75642893932308,58.150166533771426,58.383871634270776,57.38177054932672,56.058414116995216,54.40255171683286
2021-07-18,46.8936535203315,44.92984786980763,43.91262544318305,43.79360273780769,43.904160640986746,42.81558734188224,44.37562519149424,48.45870345263898,49.90117684942611,53.77618626008017,53.89010097623979,52.13690181762608,50.36344434215786,48.595322661263,46.06195635391934,44.17618308493534,46.25651946015269,51.56562127620442,57.22926171512125,59.08017906708153,59.60492242147315,53.34537741851342,53.700828998481995,50.79255560453032
2021-07-19,44.46123017390585,41.680452907336004,39.069124219794965,38.63010963973322,40.84964102757412,44.13724053539131,50.815001675916996,57.982543384380854,62.530818652301335,57.282877055537284,54.76937946131472,49.63243061419498,44.97523824188316,42.75602450449754,42.42641515447494,43.38943348052145,42.717984222407594,48.565514048972915,59.132606688680696,59.694107718745386,60.61726094422339,58.31031602682357,55.39282244962452,48.29431139221588
2021-07-20,49.219288931981964,46.30001996186088,44.59968194024708,43.88946745679485,45.410281623127304,49.72812468096558,58.66049722639717,62.07499147556575,66.7433519241357,67.45517669139733,67.89680257392115,65.2350375034951,64.74544339226347,63.73845361388537,60.33869670423639,57.43044118434675,60.22413413999432,58.992994163660704,61.315798661412586,62.31666431487713,63.62129464470043,62.779360709442656,60.02422519166207,51.22275415147959
2021-07-21,51.677558572915984,50.17953051083821,48.77717562967377,48.36072524041797,47.59763728878138,51.70227906424884,57.24649035315572,59.8447112758102,65.92585012286017,66.8680788912538,66.19495612266809,65.68715071551398,63.303478011940726,61.66570839001103,59.51899009692936,56.36148479528845,53.97439070366046,55.45165004666765,60.172848185058086,62.107469007963786,61.255049022675955,60.372234237853654,55.437376958389834,51.48875146095353
2021-07-22,46.10501193097355,44.051529463608574,42.75848225294768,42.037569406114315,43.071051610041614,48.392229514058016,55.73893141777814,59.527995974517395,64.66499549649816,66.37799551642684,65.79483528705481,64.82838948372091,62.62914635246874,61.97750689546062,59.42182495410687,59.76452094624763,57.91997349792745,58.90666644109419,60.03006154681687,60.24882708208306,59.12705217348457,58.0555942171227,54.87257323450064,47.725110482622796
2021-07-23,43.603042522082774,41.482061055360745,39.774390868181,39.549551743615666,39.89232629306543,46.5365481005157,54.68811635384691,60.00876723957465,60.98592032279588,61.56382071348325,61.31870789593049,59.907047274447734,60.24367246377166,58.797368454116715,57.93563161272911,56.031222558390546,57.272800282442745,58.118103595947154,58.03899477824509,58.01810975842356,58.62480594829683,57.589327287144364,54.49567555333135,47.63220036772487
2021-07-24,54.15402558355836,50.67000554198246,48.897023657462405,48.12066228610143,46.89596283095089,47.65557128081038,49.821294834761176,48.429670492317236,50.73042997664062,55.53807240094045,54.18040350681217,54.43731737601353,55.407444415445134,53.08075356218767,47.82336998685791,47.66078523593605,49.34914508224343,48.8922988894826,53.15428714114599,56.09324344688667,55.82434271661332,54.79522314546813,52.244255409335906,48.71861096872327
2021-07-25,47.23849002670838,45.465067008154634,44.3495706081825,43.141753189611215,43.32143426940699,43.842113440354844,49.14554706418254,48.87582034934145,51.74090557168633,55.38892568374412,55.51549341478585,55.155826485056664,53.220865648957265,50.525113704347035,48.581124578316306,47.8324066276982,47.40849620778645,49.26721714773629,53.572517463943186,55.56156712821488,55.269603718529076,55.24321600034345,52.99034099153714,47.388540361070426
2021-07-26,46.611752442898975,44.80067071248213,43.569845595540684,42.94185286811243,43.651344325715804,46.70857960469075,49.928230108836,54.04119124715466,57.82477455114474,60.30328427457275,59.12619985261594,58.74408491933373,56.96347881927212,57.64411055142513,56.55796639433405,56.15651225021696,55.13843300115059,55.63653383559867,54.83386484270721,54.19752785177961,56.00095101406592,54.232751701495005,51.409737535095545,46.36649450480475
2021-07-27,46.74727577962981,44.93016878818045,43.40815002927847,42.979719606333326,43.619362547195266,47.039937316796205,51.500202577808885,55.56625521163537,59.74161432124009,59.63666380850656,59.17204882903908,58.94523883834906,58.30728424731289,57.062042906094206,55.947421094342616,55.779880231531905,55.85860988759231,57.140819666700445,56.51623464217969,56.828171052850294,54.21611350415924,52.280655756004094,50.561137061387335,46.426415920808964
2021-07-28,52.40286039778829,50.24667667551665,49.31835049449778,48.263466482060295,48.014419289089474,51.60920487155805,56.78469321377291,59.9491457533509,63.82605253451126,63.57830420379522,61.34963005976227,60.82037119098824,59.84784973306802,60.82248721826464,59.02883837006348,59.85715205953666,57.69352079017291,59.299429790035276,58.03144674238315,62.94713510771355,58.257525991932965,57.13521871356759,55.34597841571868,50.8144299018294
2021-07-29,45.048407085098425,43.59334062609849,42.56403806207387,41.81870364192135,42.086395071907766,46.36232016655276,54.751937887795904,59.42949235139136,63.789237570841095,63.29170906319608,64.20119093817382,62.19381900998021,58.70836060605731,57.14854188295404,59.73393424397348,61.486174491326715,60.55626873068331,61.94232239650608,61.06904618612302,57.690532710284494,58.107388470870106,57.242667470244314,53.86929628891164,50.5775311368437
2021-07-30,40.37497612002929,39.03127973419364,37.412529541179424,37.21205558415023,38.13693881561985,41.40982864012608,42.81763509425899,46.45402758048421,49.61154239406963,48.26842594903202,48.2082918388035,47.39246533680257,46.26286131899611,44.778538291568495,43.64385278841528,43.505452900947304,44.78912355291789,45.37192074003177,48.37577281758919,48.450599794764344,48.82877991140391,47.73758377209795,47.011648215233194,43.65466765310507
2021-07-31,44.898333551548355,43.07300800115344,41.56053688845327,41.205179593360484,40.55937910158329,41.65880943853571,45.83166609620776,41.0624805158394,43.092887979317496,44.78425829985958,46.55882010458081,45.169633249053085,46.39225189593384,45.23199584593941,42.11527594451246,42.72987724042059,42.9959953089851,44.84277724233385,48.86059332088771,48.255028695876284,49.97200214855382,47.23736120438316,47.408091100820776,44.87262939408961
2021-08-01,45.61613676879459,43.52576603796909,42.74298504628276,42.012219878497305,41.18843652547304,41.93740696020126,43.70691825410904,43.58739432689586,46.469865173196,46.81920916431377,47.228447664951126,47.12095827551228,47.05596475479286,45.594388754192856,43.634292657309125,43.42630339465781,43.3648746701469,46.44591827391013,51.08893793231738,52.07285412463074,52.067211364750975,51.90557899431438,51.01546683324424,47.79722966320158
2021-08-02,46.5505452217468,44.867023026450305,44.144605400874994,43.51743802493173,43.40262471435169,49.04508308918416,52.063126678142645,61.91108517648601,66.31200122615937,64.28239241834046,63.41092345098761,65.35211748093298,65.17553469285883,62.9038295598173,61.10876987076637,59.68075881057996,61.21195530262112,61.78240599584073,65.61510430934689,59.89369266995031,58.19152697271063,55.6384743161296,54.899925290758546,49.44898285312027
2021-08-03,46.74198053344459,45.56814855779015,44.72756198063826,43.49891451630354,44.81786530499613,48.93001381077606,54.0212872671162,58.13069407764506,61.29809290362195,61.23074824006361,60.59538054040827,59.95307587870242,58.18888174049712,57.59591444886081,57.0450242843731,57.21298396839608,55.28399447093421,57.080115311913985,58.6261716666452,57.52000304669107,57.45266112323711,56.326027281073905,57.499834460243214,48.811000967063194
2021-08-04,49.3146010448378,47.60452062447466,46.26747287209261,45.474488743301215,46.247566374916325,50.61803988090083,54.863434897909976,58.3829772079261,61.501348481928176,62.1853706276041,60.84606579166065,59.45884072585667,58.35345136177871,57.586934852677054,57.05803380423727,55.7894357629939,56.37713541130405,56.24356836974638,56.89770657869422,57.21047248259845,56.86941844972535,55.50489690337432,55.53717446786444,50.95525879044107
2021-08-05,56.1024525522937,54.09445871895045,53.310045292784615,51.99604988521429,51.7551686113804,54.41355529467617,57.04323046416446,63.09840566406088,62.72570328106253,61.152531766043225,60.442626899622695,59.143959751588326,58.093511271400324,57.087635487348926,57.406637525352195,54.816059924211395,55.767271463112195,56.85894924464242,56.645068390853474,57.16445468169279,57.48457225340618,55.675659877695544,54.67630285201653,51.27826780823848
2021-08-06,50.80959407622754,49.1740684008533,48.09648752032244,47.478638593614306,47.5452580826738,51.14669955435858,55.368402132230415,58.6968271089941,61.064783825977415,60.76990598073833,60.55112418314044,58.96145821480383,57.68033933596429,56.465265803775935,54.52533472823169,53.67010136392757,53.9180869640511,53.64175524885155,54.89324877978985,56.55773649856369,54.40869546657268,54.13091435030946,52.91410516612045,49.58682074173298
2021-08-07,49.83211108505227,48.07609668016316,46.66968468595996,46.33650924981224,46.58381541125374,46.64491570485089,47.42507356706267,47.8233473758025,48.39627299599365,50.81474777616231,52.9164944700231,51.44896356061316,51.40192893337459,49.97255856691218,47.35843278523136,46.77701198718859,47.932591069114665,49.65859727809743,52.37740045547901,53.16390845896771,53.86202244904551,52.48376443818371,51.404503553618845,49.29678742758159
2021-08-08,43.80176975655076,42.43006940682015,41.27395817003537,40.36615536316956,40.70558212183511,43.167445246891205,46.558458674078054,46.9815730205419,49.854958509959054,51.82162956370256,53.386440881968305,52.55239067028272,52.8567130044027,51.95744309933251,48.209010572968616,48.634528565906606,47.88965439926796,51.30255386098533,53.93304388924522,54.959663776780076,54.60534247837074,53.424720258180095,51.59712019161742,46.90390142912858
2021-08-09,47.38107990496214,42.56614797615976,42.09495078959915,41.011843826140066,40.530780923656,49.441642612407165,55.31521655606525,60.819415985600315,61.9684154857444,62.639254174574766,59.35648451056125,58.802526694214436,54.82005578165705,54.09964501249016,55.08200470110391,59.33474178596968,50.87742867405112,55.129421121437005,61.051720984246415,61.59229396209055,60.96693313657138,59.37229533688529,56.12673850494553,49.59783580830758
2021-08-10,53.89258206289885,48.17454629973686,44.802705648318124,47.00373234802491,47.13836281970376,51.88467270276516,61.20095008621587,73.06862349330768,79.32214496024275,73.20177971623602,71.39366078621119,68.82497598096951,66.79605362199443,68.87494891550432,68.24178734392083,69.92931803756582,64.05065155266809,76.25816711505675,77.50271633791641,75.0101065349405,64.28148695377672,72.29223456089714,70.99813108003937,51.85467862844363
2021-08-11,60.280585077349265,58.02054277876525,57.49505586547286,56.5763910337931,55.02636595417937,57.11035426313872,62.68295299237392,80.39656477491874,88.2336788796584,87.36873903681985,82.93142884609874,82.04519557466152,76.24653913468158,73.82678492701592,69.13930874336144,67.39964246659706,65.83961768827106,75.09073742645168,78.14550913185975,78.84364983971193,69.20566333243971,64.2621181555532,61.244121885399835,53.066611218502146
2021-08-12,67.16043255049198,64.67223800591616,63.41293670946152,62.61512757296438,63.02150022481863,64.29642932979627,71.54725231221236,77.47275703419224,83.32218690279927,81.68308132015771,81.19696800178409,79.44238313256037,75.66382318728623,74.4209104101296,72.97974291079531,70.64771039667707,69.76454446142796,73.0400142000243,74.61297094256874,73.54522873699281,69.9169300515219,68.26079958193553,66.14688382025969,61.047293343580066
2021-08-13,69.44871734170904,66.61187242211695,64.9878084975364,63.9273960307236,63.82328651359852,67.0393273138692,74.41995604655284,79.60029706979749,87.3598355934272,85.16103719473048,84.15423552952014,82.19935977058041,80.03760343188647,78.35498950462028,72.65173653859384,74.58149344125749,72.63675518803547,75.71612444144174,75.80761992302595,71.86854253149421,71.18447666074587,67.46240989859285,66.27013677910986,62.689513227038255
2021-08-14,60.39156287488284,58.458183809376024,56.45502012335409,56.21033736517264,56.45006825814373,55.458867050675394,56.545963544375596,57.12116455653123,59.40836124144455,62.59106487309961,63.91408763474575,64.34718354725189,63.209931317362795,61.15178404129935,59.59089393177785,58.891044524340515,60.813253307430855,63.293632585734585,63.79240295038615,63.957273123847735,64.61085731347457,63.89787370901063,62.19722757909675,59.52402737579789
2021-08-15,55.499164618286045,53.10817441769174,51.65207811888505,51.141970303270924,49.907669711453885,47.84863110018053,46.96374303428331,48.37277699020817,50.630408581200534,51.926975592841444,53.117905376554816,53.0518395283298,51.89129250050595,50.080414409996266,50.028645375994785,50.30252339096759,52.604291365414205,57.27407935275404,56.38389586913753,56.922106767088636,60.56538054031676,60.563403206667324,62.85565336799284,54.532699690702614
2021-08-16,57.86621230266869,55.18884058601512,53.54023202075899,52.64722079206527,54.58531536252915,58.92460258206743,65.21735597965957,74.54112114471768,83.30076981227354,78.30459737001303,73.94658327826006,70.16607141609325,66.61198362331946,63.15081188274897,65.19559714338938,65.17137319290295,66.57323843438871,66.54297465953358,69.16446250978774,69.27632002948494,67.74343383704326,65.52331857901649,65.18663011086846,58.04483920273254
2021-08-17,57.92818271575254,56.17503757129093,54.93982683212474,53.93335895805831,55.346096453822064,61.221388330677186,67.3094219685095,74.10113130308783,81.56245485315266,81.14513861728167,80.45650600730508,79.67405683696059,79.12051381968398,77.84577990071352,75.18322049743254,72.5809312620061,70.95243323314426,75.53997714486098,74.26393400364572,72.29736635012401,74.39145287005822,70.02559429802642,64.45302291459518,57.934087980881905
2021-08-18,45.77984111833643,44.181767092323994,42.89745583215685,41.702129730715846,42.627290098296555,51.30378389726636,60.257666353994594,65.88732610649338,80.16661853116358,74.09803826969545,72.15987445023109,69.66485272880328,67.23703784191272,64.46067005205211,60.80005583306557,60.641300276882305,59.5832267336653,63.58008585063058,68.46494241138392,68.14356937286685,64.36955583274103,61.75819805389693,58.00428910315286,52.019973225836395
2021-08-19,39.337794370884424,36.40828648619978,33.61523876852435,31.644395053196533,32.65335798939015,44.06534372580495,55.929623034058906,63.762346856019306,72.5042297499231,68.62043305625363,68.27342925907337,67.14626917244317,66.33460648242685,66.52122598561878,63.132460146114525,63.93587686054845,62.92383256660201,66.61512953897277,65.50987001369802,64.48122408260974,62.59845514313197,60.24551260800089,57.858621365971075,50.7460925307999
2021-08-20,43.80106626518475,40.233065796060245,39.413394242688994,38.5904400958823,40.07457491956452,47.12469647267573,58.47196622301489,77.08676720110802,94.4836277839637,88.40550445778766,86.02356734461168,83.46380781420922,80.76130970620088,76.1587293044691,71.8154411913298,71.62090269647814,69.12930679176819,78.24711330565704,78.34802297650003,73.59240515387746,65.60619908437062,61.806291968436284,57.70036585306183,51.91353132762394
2021-08-21,47.10939348883571,45.402450340723945,45.0102009511998,43.99375053807887,43.92805979400873,48.14914504380925,50.811226838608874,59.56292720460266,66.95306752823119,64.49778641789752,64.90285182314167,63.78326151236218,60.48671560876706,58.3268208368741,56.02559232947999,56.072940266584865,57.236255886713195,61.100590590367474,64.40754035214314,64.29732540071585,60.742844228305465,57.79190201921115,56.15567578333828,51.34457615452969
2021-08-22,48.462271144564156,46.35691413262068,44.81644366642002,44.12139348007214,44.05819899156157,44.8390911807864,47.03867987565103,49.74505047267838,56.735992696867825,53.88677124094972,54.55370588761275,53.973290704624745,55.13790904459634,52.433367309012276,50.43421304289414,53.051784194567816,54.99488324078578,56.972062910867976,58.571335126799895,58.05682252812177,58.63861391766821,57.73308157423162,58.350544511325936,50.30301288809161
2021-08-23,48.72472327818483,46.864928073116126,45.05204924520916,43.79365006061292,45.817780945597306,50.10711699735879,58.54592967792783,68.28212527616876,68.65528936274092,70.18895641307662,69.22380336069754,67.85475579718937,66.56930693105181,67.38758581957734,66.47629128609356,65.63573759416312,66.32937089808043,68.66286220826338,64.76070242649388,64.02490925356456,62.009317240020096,59.00604455126934,58.18241924521014,50.52872970715961
2021-08-24,55.03236013361462,52.87639097569165,51.22415007561973,50.41974613006274,50.90506608332673,55.64997337768773,63.21364441129511,74.3289310444998,77.82578209952575,76.66848711497633,75.90155164105784,74.72667564383781,73.73892052358369,69.1239591060723,68.20544100142106,68.36561869651891,67.29612686371802,66.39048121477268,65.82496248789465,67.43295383446463,64.52325058018997,60.93888903101552,56.931720576396415,51.173132934061094
2021-08-25,30.18643314855633,29.76077065291884,28.39828264653287,28.561793115287312,30.564233717457952,38.79561472169136,53.691562011363594,79.20036811244738,99.02861342791064,100.79082898785671,85.72904603003379,90.7789192213946,87.62259950128103,80.87061567553697,73.68631656860835,73.2590315496281,73.98109671559384,83.13479435854669,78.65418052816258,70.13712663579504,60.83851229536369,54.82367802386081,49.08924163923599,39.22671745063181
2021-08-26,31.53947898721644,29.825110299543425,27.650687893430696,27.599476273877755,29.198251363333423,36.93869509773253,47.301460494465445,60.17089834389823,74.47690416623456,70.75313476856923,67.53447814398419,66.1656894417578,64.0351878405602,61.15885644446722,59.43764628171317,57.103941317532104,58.50706580758919,66.76719136892495,66.85712823268923,62.715879957071316,54.83141328300102,50.0366202168731,44.489084659037964,38.39267066821142
2021-08-27,43.27152101691965,40.83153674875147,37.581135257253386,37.766485657290836,38.98239312926996,45.216870388058716,55.295957421446715,68.77122921218482,84.6836647941375,77.95626668242554,74.7807978543141,74.07189571608696,71.73473170968492,68.41453580433786,62.45565053294206,59.86912347865012,66.42700728283853,68.19631290213924,67.99568356481107,67.22783534587383,57.64528709230847,53.788470556389626,49.77749614474266,44.94929002689809
2021-08-28,45.561045930646806,43.21394536077099,42.1428185498161,42.345057764325766,41.99157321917604,42.23077474694371,51.275420416072414,55.48061533419409,68.45601813009486,65.27946821545774,64.82071555066514,65.38544601160766,66.27132404408042,61.32839297384406,59.06899841979972,59.06588045116813,60.97467640765181,64.09835287279284,64.39103958180634,62.82213433169831,57.41768829135096,52.106134914577844,48.19046812797435,43.03108819991221
2021-08-29,47.60957152728201,45.47986940460189,44.72317439770856,44.309525938211095,43.41194966580143,44.009785527985365,48.043370584255975,58.046949296870444,61.67873123093038,62.59568988879168,62.3257856754798,61.817171904580725,62.09420601453614,58.969664510199316,58.73860655518115,59.055162538627094,60.28876490421087,68.05580710748373,71.26761205637244,64.57150799367025,62.18867608682905,57.897045284981814,54.30483907161264,48.44383608762727
2021-08-30,48.68246099818171,47.1497645323515,45.34832626853033,45.01889848018433,46.17135393146479,50.98775125632246,63.174750856554155,80.14275757315787,88.9955233843278,87.85249124451104,93.8879457317629,89.048578001265,85.61442768835599,84.05384398172355,79.63734303154915,77.8620673445252,83.91094117978861,96.68323432300053,81.45975152381999,76.5676578179284,69.44685370677689,63.98532481090764,64.14448406994708,50.447784060668816
